SLONCOL,SLATCOL,ELONCOL,ELATCOL,VehicleNum
79,24,113,33,1
71,22,56,49,1
71,22,56,48,1
71,22,56,24,1
71,22,56,20,1
71,22,56,19,1
71,22,56,18,1
71,22,43,20,1
71,22,43,19,1
71,22,39,17,1
71,21,98,23,1
71,21,95,52,1
79,25,52,20,1
71,21,95,48,1
71,21,94,51,1
79,25,53,20,1
71,21,90,24,1
79,25,54,20,1
71,21,89,33,1
71,21,89,25,1
71,21,89,24,1
79,25,54,21,1
71,21,88,24,1
71,21,87,26,1
79,25,54,22,1
79,25,55,19,1
79,25,58,27,1
71,21,85,25,1
79,25,58,37,1
71,21,84,36,1
79,25,59,16,1
79,25,59,18,1
79,25,49,18,1
71,21,98,24,1
71,22,38,19,1
71,21,100,25,1
71,22,35,18,1
71,22,35,17,1
71,22,34,17,1
71,22,34,16,1
71,22,33,24,1
71,22,33,18,1
71,22,32,19,1
71,22,32,7,1
79,25,34,24,1
79,25,36,17,1
71,22,31,27,1
71,22,29,28,1
71,22,28,30,1
71,22,24,28,1
79,25,48,20,1
71,22,22,29,1
71,22,12,40,1
71,21,133,39,1
71,21,117,35,1
71,21,113,34,1
71,21,107,72,1
71,22,59,24,1
71,22,59,36,1
79,24,76,26,1
79,24,82,25,1
71,22,70,37,1
79,24,81,25,1
71,22,70,28,1
71,22,70,27,1
79,24,81,36,1
71,22,69,27,1
71,22,69,26,1
71,22,69,24,1
79,24,82,23,1
79,24,82,24,1
79,24,82,36,1
79,24,109,34,1
71,22,68,57,1
71,22,68,28,1
71,22,68,24,1
79,24,83,46,1
79,24,84,36,1
71,22,68,19,1
71,22,67,29,1
71,22,67,25,1
79,24,84,45,1
71,22,67,23,1
79,24,80,38,1
71,22,71,27,1
79,24,80,22,1
71,22,71,31,1
71,22,73,33,1
79,24,77,21,1
79,24,77,28,1
79,24,77,29,1
79,24,77,31,1
71,22,73,23,1
79,24,78,24,1
79,24,78,26,1
71,22,72,41,1
71,22,72,33,1
71,22,72,32,1
71,22,72,30,1
71,22,72,28,1
79,24,78,28,1
71,22,72,27,1
79,24,79,23,1
79,24,79,26,1
79,24,79,28,1
79,24,79,30,1
79,24,80,21,1
71,22,72,20,1
79,24,86,35,1
71,22,66,25,1
79,24,87,26,1
71,22,63,27,1
71,22,63,20,1
79,24,101,33,1
79,24,102,27,1
71,22,62,21,1
71,22,62,20,1
71,22,62,18,1
71,22,62,16,1
71,22,61,33,1
71,22,61,32,1
71,22,61,27,1
71,22,61,26,1
71,22,61,22,1
79,24,105,32,1
79,24,107,31,1
71,22,60,42,1
71,22,60,27,1
79,24,107,32,1
71,22,60,24,1
71,22,60,23,1
71,22,60,21,1
71,22,60,20,1
71,22,63,21,1
71,22,63,46,1
79,24,87,29,1
71,22,64,17,1
71,22,66,19,1
71,22,66,18,1
79,24,88,26,1
79,24,89,32,1
71,22,65,25,1
71,22,65,21,1
71,22,65,20,1
71,22,65,17,1
79,24,91,24,1
71,22,64,46,1
79,24,96,25,1
79,24,97,24,1
79,24,98,23,1
79,24,98,26,1
79,24,98,58,1
71,22,64,28,1
71,22,64,27,1
71,22,64,24,1
79,24,99,25,1
71,22,64,23,1
71,22,64,21,1
71,21,83,25,1
71,21,82,24,1
79,25,59,24,1
79,26,31,23,1
79,25,154,33,1
79,26,11,40,1
79,26,12,39,1
79,26,13,39,1
79,26,23,26,1
79,26,23,39,1
79,26,25,22,1
79,26,27,30,1
79,26,30,15,1
79,26,30,23,1
79,26,31,24,1
79,25,60,18,1
79,26,32,15,1
79,26,32,16,1
79,26,32,26,1
79,26,33,20,1
71,21,70,36,1
71,21,70,30,1
79,26,34,12,1
79,26,34,15,1
79,26,34,19,1
79,26,34,20,1
71,21,72,26,1
79,25,114,34,1
71,21,72,30,1
79,25,113,34,1
79,25,83,36,1
79,25,83,37,1
79,25,84,27,1
79,25,84,36,1
79,25,85,27,1
71,21,74,18,1
71,21,73,38,1
79,25,86,25,1
71,21,73,37,1
71,21,73,34,1
79,25,87,25,1
71,21,73,33,1
79,25,87,35,1
71,21,73,28,1
79,25,89,24,1
79,25,89,25,1
79,25,90,24,1
79,25,91,47,1
79,25,100,24,1
79,25,101,33,1
79,25,106,30,1
79,26,35,9,1
79,26,35,16,1
79,26,35,18,1
79,26,59,16,1
79,26,60,17,1
79,26,60,18,1
71,21,66,31,1
71,21,66,22,1
79,26,60,20,1
79,26,60,26,1
79,26,60,34,1
79,26,61,17,1
79,26,61,18,1
71,21,65,45,1
71,21,65,28,1
79,26,61,20,1
79,26,61,22,1
79,26,61,28,1
71,21,64,27,1
71,21,64,26,1
71,21,64,25,1
79,26,62,14,1
79,26,62,18,1
79,26,62,20,1
71,21,64,21,1
79,26,59,37,1
79,26,58,40,1
79,26,36,15,1
79,26,58,35,1
79,26,37,18,1
79,26,38,12,1
71,21,69,26,1
79,26,44,21,1
79,26,45,23,1
79,26,46,20,1
79,26,47,25,1
79,26,48,17,1
79,26,48,21,1
79,26,52,46,1
79,26,52,51,1
79,26,54,25,1
79,26,55,21,1
79,26,56,22,1
79,26,57,17,1
79,26,57,18,1
79,26,57,20,1
79,26,57,24,1
79,26,57,26,1
71,21,67,25,1
71,21,67,24,1
71,21,74,24,1
71,21,74,25,1
79,25,83,27,1
79,25,63,19,1
71,21,77,34,1
71,21,77,32,1
79,25,64,18,1
79,25,64,19,1
79,25,64,20,1
79,25,64,22,1
71,21,77,29,1
79,25,64,23,1
71,21,77,27,1
79,25,64,28,1
79,25,65,17,1
79,25,65,18,1
79,25,65,19,1
79,25,65,43,1
79,25,66,21,1
79,25,67,21,1
79,25,67,29,1
79,25,68,21,1
79,25,68,22,1
79,25,68,23,1
79,25,68,25,1
79,25,63,22,1
79,25,63,15,1
79,25,69,26,1
71,21,78,24,1
71,21,81,23,1
71,21,81,21,1
71,21,80,40,1
79,25,60,21,1
71,21,80,25,1
79,25,60,35,1
71,21,80,23,1
71,21,79,40,1
71,21,79,37,1
71,21,79,36,1
71,21,79,31,1
71,21,79,29,1
71,21,79,27,1
71,21,79,25,1
79,25,61,16,1
71,21,78,37,1
71,21,78,36,1
71,21,78,31,1
79,25,62,16,1
79,25,62,36,1
71,21,78,25,1
79,25,69,20,1
79,25,70,22,1
79,25,83,25,1
71,21,75,27,1
79,25,77,30,1
79,25,77,31,1
79,25,77,55,1
79,25,78,27,1
79,25,78,30,1
79,25,78,31,1
79,25,79,22,1
79,25,79,24,1
71,21,74,40,1
79,25,79,35,1
71,21,74,35,1
79,25,79,40,1
79,25,79,53,1
71,21,74,34,1
79,25,80,27,1
79,25,80,31,1
79,25,80,37,1
79,25,81,24,1
79,25,81,45,1
79,25,82,36,1
71,21,74,30,1
79,25,76,29,1
71,21,75,32,1
79,25,70,23,1
71,21,75,33,1
71,21,76,33,1
79,25,71,20,1
79,25,71,23,1
79,25,71,25,1
79,25,71,28,1
79,25,72,20,1
79,25,72,28,1
79,25,72,30,1
79,25,72,32,1
79,25,73,23,1
79,25,73,26,1
79,25,74,23,1
79,25,74,30,1
79,25,74,31,1
79,25,74,33,1
79,25,74,35,1
79,25,75,28,1
79,25,75,29,1
79,25,75,32,1
79,25,75,33,1
79,25,76,23,1
79,24,76,27,1
79,24,75,37,1
71,24,64,39,1
71,23,77,21,1
79,23,73,53,1
79,23,74,24,1
71,23,78,22,1
71,23,77,49,1
71,23,77,37,1
71,23,77,34,1
71,23,77,28,1
71,23,77,26,1
79,23,74,26,1
71,23,77,22,1
71,23,76,36,1
71,24,33,21,1
71,23,76,27,1
79,23,74,28,1
71,23,76,20,1
79,23,74,49,1
71,23,75,34,1
71,23,75,29,1
71,23,75,27,1
79,23,74,52,1
79,23,75,27,1
79,23,75,34,1
79,23,73,40,1
71,23,78,28,1
71,23,78,29,1
71,23,79,23,1
71,24,26,25,1
71,24,21,28,1
71,24,12,40,1
71,24,12,39,1
71,23,99,23,1
71,23,97,43,1
71,23,86,26,1
71,23,84,27,1
71,23,84,26,1
71,23,83,55,1
71,23,83,37,1
71,23,82,38,1
79,23,73,38,1
71,23,80,29,1
71,23,80,25,1
71,23,80,22,1
71,23,80,21,1
71,23,79,34,1
71,23,79,29,1
79,23,73,39,1
71,23,79,24,1
79,23,75,36,1
71,23,75,20,1
79,23,75,39,1
79,23,80,21,1
79,23,80,37,1
79,23,82,22,1
79,23,82,23,1
79,23,82,34,1
79,23,82,36,1
79,23,82,37,1
79,23,82,38,1
71,23,70,30,1
71,23,70,29,1
79,23,82,39,1
79,23,82,40,1
79,23,83,37,1
79,23,84,27,1
71,23,69,28,1
71,23,69,27,1
71,23,69,26,1
79,23,86,28,1
79,23,86,33,1
79,23,86,36,1
71,23,69,20,1
71,23,68,26,1
79,23,80,25,1
79,23,79,37,1
79,23,75,40,1
79,23,79,31,1
71,23,74,34,1
71,23,74,25,1
79,23,76,36,1
71,23,74,20,1
79,23,76,37,1
71,23,73,36,1
71,23,73,34,1
79,23,76,45,1
71,23,73,25,1
71,23,73,24,1
79,23,77,28,1
79,23,77,31,1
79,23,77,35,1
79,23,77,36,1
79,23,77,37,1
79,23,77,42,1
71,23,72,33,1
79,23,78,24,1
79,23,78,27,1
79,23,78,38,1
79,23,78,66,1
71,24,32,7,1
71,24,34,21,1
79,24,75,36,1
79,23,65,41,1
79,23,64,20,1
79,23,64,21,1
79,23,64,22,1
79,23,64,23,1
79,23,64,24,1
79,23,64,27,1
79,23,65,19,1
71,24,62,30,1
79,23,65,29,1
71,24,62,28,1
79,23,66,18,1
71,24,35,17,1
79,23,66,20,1
79,23,67,24,1
71,24,62,25,1
71,24,62,23,1
71,24,62,22,1
71,24,62,19,1
71,24,61,41,1
79,23,68,22,1
79,23,68,25,1
79,23,69,20,1
71,24,63,18,1
79,23,64,19,1
79,23,64,18,1
79,23,64,17,1
71,24,64,28,1
79,23,61,16,1
71,24,64,22,1
71,24,64,21,1
79,23,61,21,1
79,23,61,34,1
79,23,61,35,1
79,23,62,15,1
79,23,62,18,1
79,23,62,19,1
71,24,64,16,1
71,24,63,27,1
79,23,62,35,1
79,23,62,38,1
79,23,63,16,1
79,23,63,20,1
79,23,63,21,1
79,23,63,22,1
79,23,63,25,1
71,24,63,23,1
71,24,63,22,1
71,24,61,35,1
71,24,61,27,1
79,23,70,20,1
71,24,56,19,1
71,24,55,23,1
71,24,55,22,1
79,23,73,25,1
71,24,53,23,1
71,24,53,21,1
71,24,53,20,1
71,24,52,20,1
71,24,51,20,1
71,24,49,18,1
79,23,73,27,1
71,24,46,26,1
71,24,46,25,1
71,24,44,26,1
71,24,44,21,1
79,23,73,28,1
71,24,41,29,1
71,24,38,25,1
71,24,38,22,1
71,24,37,17,1
71,24,36,22,1
71,24,35,23,1
71,24,55,24,1
71,24,56,24,1
71,24,61,23,1
79,23,72,36,1
71,24,61,19,1
71,24,60,25,1
71,24,60,22,1
71,24,60,19,1
71,24,60,18,1
79,23,71,34,1
71,24,59,26,1
71,24,59,24,1
71,24,59,22,1
71,24,59,19,1
71,24,58,55,1
71,24,58,38,1
71,24,58,24,1
71,24,58,23,1
71,24,58,18,1
71,24,57,36,1
71,24,57,22,1
79,23,72,31,1
79,23,72,34,1
71,24,57,16,1
71,24,56,37,1
79,23,88,24,1
71,23,68,25,1
79,23,89,25,1
71,22,99,24,1
71,23,35,20,1
71,23,34,14,1
71,23,34,13,1
71,23,33,20,1
71,23,20,71,1
71,23,11,40,1
71,22,108,63,1
79,24,67,22,1
79,24,67,28,1
71,22,106,64,1
71,22,97,58,1
79,23,90,32,1
71,22,95,60,1
71,22,89,33,1
71,22,89,24,1
71,22,88,24,1
71,22,87,29,1
71,22,87,25,1
71,22,86,27,1
79,24,67,40,1
71,22,83,39,1
71,22,83,37,1
71,23,37,13,1
71,23,38,21,1
71,23,38,26,1
79,24,64,19,1
79,24,61,23,1
71,23,54,20,1
79,24,61,33,1
71,23,53,24,1
71,23,53,20,1
71,23,52,25,1
71,23,52,22,1
79,24,62,26,1
71,23,51,20,1
71,23,50,43,1
71,23,50,20,1
71,23,49,20,1
71,23,49,19,1
71,23,48,21,1
71,23,48,20,1
79,24,63,18,1
71,23,45,21,1
71,23,41,28,1
79,24,63,29,1
71,23,41,20,1
71,23,40,30,1
71,22,82,24,1
71,22,82,22,1
79,24,69,21,1
79,24,72,37,1
79,24,73,20,1
79,24,73,25,1
79,24,73,26,1
79,24,73,27,1
79,24,73,33,1
71,22,75,35,1
79,24,74,23,1
71,22,75,31,1
71,22,75,30,1
79,24,74,25,1
79,24,74,32,1
79,24,74,36,1
79,24,75,23,1
79,24,75,24,1
79,24,75,28,1
71,22,74,35,1
71,22,74,34,1
71,22,74,32,1
71,22,74,25,1
79,24,75,33,1
79,24,75,35,1
79,24,72,40,1
79,24,72,30,1
71,22,81,32,1
71,22,76,36,1
71,22,80,49,1
71,22,80,36,1
71,22,80,31,1
79,24,70,21,1
71,22,79,37,1
79,24,70,24,1
71,22,79,26,1
71,22,79,25,1
71,22,79,24,1
71,22,79,22,1
71,22,78,35,1
79,24,71,21,1
71,22,78,26,1
79,24,71,22,1
71,22,78,22,1
71,22,77,37,1
79,24,71,27,1
71,22,77,36,1
71,22,77,32,1
71,22,77,29,1
71,22,77,27,1
71,23,55,19,1
71,23,56,17,1
79,24,61,20,1
71,23,63,25,1
71,23,63,21,1
71,23,63,20,1
79,23,98,25,1
71,23,63,18,1
79,23,99,23,1
79,23,99,25,1
79,23,100,26,1
71,23,63,16,1
71,23,62,41,1
79,23,101,59,1
79,23,102,27,1
79,23,113,35,1
71,23,62,40,1
71,23,62,27,1
71,23,62,22,1
79,23,116,35,1
71,23,61,26,1
79,23,117,36,1
79,24,12,40,1
71,23,61,21,1
79,24,24,29,1
79,23,98,24,1
71,23,63,26,1
71,23,61,19,1
79,23,97,52,1
71,23,67,24,1
71,23,67,23,1
79,23,91,45,1
71,23,67,19,1
71,23,66,27,1
71,23,66,20,1
71,23,66,19,1
79,23,95,42,1
71,23,65,38,1
71,23,65,20,1
71,23,65,17,1
71,23,64,28,1
71,23,64,27,1
71,23,64,25,1
79,23,97,23,1
79,23,97,45,1
71,23,64,22,1
71,23,64,20,1
71,23,64,19,1
71,23,64,16,1
71,23,63,27,1
79,24,28,12,1
71,23,61,18,1
79,24,61,17,1
71,23,58,25,1
79,24,54,21,1
79,24,54,45,1
71,23,58,18,1
79,24,55,19,1
79,24,55,21,1
71,23,58,17,1
71,23,57,38,1
79,24,56,17,1
79,24,56,18,1
71,23,57,21,1
71,23,57,17,1
71,23,56,37,1
79,24,56,19,1
79,24,57,25,1
79,24,58,15,1
71,23,56,21,1
79,24,58,17,1
79,24,58,39,1
71,23,56,19,1
79,24,60,16,1
79,24,60,23,1
71,23,58,24,1
79,24,53,35,1
79,24,34,18,1
79,24,53,21,1
79,24,34,22,1
71,23,60,38,1
79,24,39,12,1
79,24,40,13,1
71,23,60,26,1
79,24,40,21,1
71,23,60,25,1
71,23,60,22,1
79,24,43,19,1
71,23,60,20,1
79,24,43,21,1
79,24,44,26,1
71,23,60,17,1
79,24,45,19,1
71,23,60,16,1
79,24,45,21,1
71,23,59,34,1
71,23,59,28,1
79,24,47,20,1
79,24,52,20,1
71,23,59,24,1
71,26,68,26,1
78,38,72,33,1
72,21,33,18,1
78,34,73,24,1
78,33,82,42,1
78,33,83,38,1
78,33,84,41,1
78,33,88,25,1
78,34,12,40,1
78,34,61,27,1
78,34,66,19,1
78,34,70,21,1
78,34,72,22,1
78,34,72,41,1
78,34,73,38,1
78,33,75,23,1
78,34,74,34,1
78,34,75,25,1
71,37,73,34,1
78,34,75,36,1
71,37,72,38,1
78,34,77,22,1
78,34,77,32,1
78,34,77,42,1
78,34,78,35,1
78,34,78,36,1
78,33,80,36,1
78,33,80,35,1
78,33,80,24,1
78,33,79,37,1
71,37,78,38,1
71,37,78,37,1
71,37,78,34,1
78,33,75,33,1
71,37,77,42,1
71,37,77,29,1
78,33,75,34,1
71,37,76,35,1
78,33,75,35,1
78,33,75,36,1
78,33,76,21,1
78,33,76,34,1
78,33,76,36,1
71,37,75,39,1
71,37,74,37,1
78,33,77,26,1
78,33,77,32,1
78,33,78,36,1
78,33,79,28,1
78,33,79,30,1
78,33,79,34,1
71,37,72,34,1
78,34,78,37,1
71,37,71,27,1
71,36,80,24,1
71,36,79,36,1
71,36,79,30,1
71,36,78,30,1
78,35,47,25,1
71,36,78,29,1
71,36,77,32,1
71,36,76,39,1
78,35,49,20,1
71,36,76,35,1
71,36,75,37,1
71,36,75,36,1
71,36,75,20,1
78,35,53,46,1
78,35,54,18,1
71,36,74,34,1
71,36,74,33,1
71,36,74,22,1
78,35,55,20,1
71,36,73,55,1
71,36,73,41,1
71,36,73,38,1
71,36,79,40,1
71,36,80,36,1
71,37,71,21,1
78,35,16,65,1
78,34,79,36,1
71,37,70,22,1
71,37,69,27,1
71,37,68,27,1
78,34,80,37,1
71,37,65,16,1
78,34,80,47,1
71,37,60,17,1
78,34,81,37,1
78,34,82,36,1
78,34,84,36,1
71,37,59,41,1
71,37,59,25,1
71,37,58,38,1
71,37,56,46,1
71,37,36,26,1
71,37,36,21,1
71,37,34,17,1
71,37,12,40,1
71,36,87,45,1
71,36,82,39,1
78,33,75,32,1
78,33,74,36,1
78,31,76,35,1
78,31,79,26,1
71,40,73,39,1
71,40,73,38,1
71,40,73,36,1
71,40,73,32,1
71,40,72,40,1
71,40,72,37,1
71,40,72,36,1
78,31,78,36,1
71,40,71,41,1
71,40,71,36,1
71,40,71,35,1
78,33,74,35,1
71,40,70,36,1
71,40,70,30,1
71,40,69,43,1
71,40,68,43,1
71,40,67,42,1
78,31,79,28,1
71,40,66,46,1
71,40,66,45,1
71,40,64,41,1
71,40,64,38,1
71,40,73,40,1
71,40,73,55,1
71,40,74,20,1
71,40,74,33,1
71,40,76,47,1
71,40,76,45,1
71,40,76,44,1
78,31,77,21,1
71,40,76,42,1
71,40,76,38,1
78,31,77,23,1
71,40,76,36,1
71,40,75,51,1
71,40,75,39,1
71,40,75,36,1
71,40,75,35,1
71,40,75,33,1
71,40,74,46,1
71,40,74,41,1
78,31,77,25,1
71,40,74,39,1
71,40,74,38,1
78,31,77,28,1
78,31,78,21,1
78,31,78,27,1
78,31,80,24,1
78,31,80,25,1
78,31,80,29,1
78,33,60,17,1
71,38,72,37,1
71,38,56,37,1
78,33,62,17,1
78,33,62,20,1
78,33,62,27,1
78,33,67,19,1
78,33,67,23,1
78,33,68,26,1
78,33,70,27,1
78,33,71,27,1
78,33,72,33,1
78,33,72,39,1
71,37,82,37,1
71,37,81,21,1
78,33,74,19,1
71,37,80,40,1
71,37,80,39,1
78,33,74,29,1
71,37,80,24,1
78,33,74,32,1
78,33,74,34,1
71,38,100,61,1
78,33,57,18,1
78,31,80,35,1
78,33,32,17,1
71,40,63,44,1
71,40,63,42,1
71,40,63,16,1
78,31,80,36,1
78,31,82,38,1
78,31,84,36,1
78,31,86,34,1
71,40,62,58,1
71,40,62,46,1
71,40,62,45,1
78,31,86,35,1
78,31,87,25,1
78,31,92,44,1
78,31,98,26,1
78,32,75,34,1
78,32,78,29,1
71,40,59,38,1
71,40,59,36,1
71,40,58,43,1
71,40,57,48,1
78,33,11,40,1
71,36,73,37,1
71,36,73,34,1
71,36,73,32,1
71,32,72,36,1
71,34,71,35,1
71,34,71,25,1
71,34,64,47,1
71,34,47,25,1
78,35,74,32,1
71,34,12,40,1
71,33,67,22,1
71,32,112,72,1
78,35,74,33,1
71,32,73,36,1
71,32,72,32,1
71,36,73,31,1
71,32,71,33,1
71,32,67,28,1
78,35,74,41,1
71,32,58,17,1
71,31,105,32,1
71,31,79,28,1
71,31,76,24,1
78,35,75,22,1
78,35,75,33,1
71,30,72,36,1
71,34,72,36,1
71,34,73,30,1
78,35,74,23,1
71,34,74,34,1
71,35,70,25,1
71,35,69,24,1
71,35,68,41,1
71,35,67,25,1
71,35,66,29,1
71,35,64,41,1
71,35,61,27,1
71,35,61,23,1
71,35,60,35,1
71,35,60,23,1
71,35,59,35,1
71,35,59,22,1
71,35,57,48,1
71,35,57,27,1
71,35,48,22,1
71,35,36,16,1
71,35,33,13,1
71,35,15,60,1
71,35,12,38,1
71,34,75,25,1
71,34,75,23,1
71,30,66,18,1
71,30,62,33,1
71,29,99,26,1
71,29,78,26,1
71,29,77,38,1
71,29,77,24,1
78,35,77,32,1
78,35,77,35,1
78,35,77,37,1
71,29,77,22,1
78,35,77,39,1
71,29,77,21,1
71,29,76,36,1
71,29,76,34,1
78,35,77,40,1
78,35,77,42,1
78,35,77,43,1
78,35,78,34,1
71,29,76,20,1
71,29,75,45,1
71,29,75,35,1
71,29,75,32,1
71,29,75,31,1
78,35,78,39,1
71,29,75,25,1
71,29,78,24,1
78,35,76,44,1
71,29,83,45,1
71,29,78,31,1
78,35,75,47,1
71,29,83,26,1
78,35,75,51,1
78,35,76,20,1
78,35,76,24,1
71,29,80,29,1
78,35,76,26,1
78,35,76,29,1
71,29,80,25,1
78,35,76,35,1
71,29,80,23,1
71,29,79,41,1
71,29,79,29,1
71,29,79,28,1
71,29,79,25,1
78,35,76,38,1
78,35,76,39,1
78,35,76,42,1
71,29,79,23,1
71,29,78,38,1
71,29,78,33,1
71,35,70,26,1
71,35,70,27,1
71,35,70,37,1
71,36,63,23,1
78,35,59,44,1
71,36,58,39,1
71,36,58,26,1
78,35,60,14,1
78,35,60,57,1
71,36,57,39,1
71,36,56,18,1
71,36,45,20,1
71,35,83,45,1
71,35,80,23,1
71,35,79,39,1
71,35,79,36,1
71,35,78,43,1
78,35,62,14,1
78,35,65,16,1
78,35,65,19,1
78,35,65,59,1
71,35,78,39,1
78,35,67,25,1
71,35,78,35,1
78,35,67,43,1
71,36,62,41,1
71,36,64,20,1
71,35,76,56,1
71,36,64,23,1
71,36,73,29,1
71,36,72,40,1
78,35,56,36,1
71,36,72,37,1
78,35,56,43,1
71,36,72,34,1
71,36,72,28,1
71,36,72,26,1
71,36,71,40,1
71,36,71,37,1
78,35,57,36,1
71,36,71,33,1
71,36,71,29,1
78,35,57,37,1
71,36,69,23,1
71,36,68,21,1
71,36,68,19,1
71,36,67,44,1
71,36,67,24,1
71,36,65,38,1
71,36,65,17,1
71,35,78,29,1
71,35,76,42,1
71,35,71,26,1
71,35,74,33,1
71,35,74,22,1
71,35,74,20,1
78,35,72,24,1
71,35,73,39,1
71,35,73,36,1
78,35,72,27,1
71,35,73,32,1
78,35,72,34,1
78,35,72,40,1
78,35,72,41,1
78,35,73,23,1
71,35,72,33,1
78,35,73,32,1
78,35,73,33,1
71,35,72,32,1
71,35,72,24,1
71,35,72,21,1
71,35,71,37,1
71,35,71,36,1
78,35,73,39,1
71,35,71,34,1
78,35,72,21,1
78,35,71,42,1
71,35,76,34,1
78,35,71,29,1
78,35,68,22,1
71,35,76,29,1
78,35,68,23,1
78,35,68,25,1
78,35,68,26,1
78,35,68,41,1
78,35,69,21,1
71,35,76,24,1
71,35,76,23,1
78,35,69,25,1
71,35,75,36,1
71,35,75,35,1
78,35,70,28,1
78,35,70,42,1
78,35,70,43,1
78,35,71,25,1
71,35,75,32,1
71,35,75,28,1
71,35,75,24,1
71,35,75,23,1
71,35,74,36,1
78,31,76,36,1
71,40,77,41,1
78,35,79,24,1
72,20,60,19,1
78,30,80,22,1
72,20,62,18,1
72,20,62,17,1
78,30,80,29,1
72,20,62,14,1
72,20,61,28,1
72,20,61,21,1
72,20,61,19,1
78,30,81,35,1
72,20,60,21,1
72,20,60,16,1
78,30,78,24,1
72,20,59,27,1
72,20,59,23,1
72,20,59,17,1
72,20,59,16,1
72,20,59,15,1
72,20,58,37,1
72,20,58,34,1
72,20,57,35,1
72,20,57,20,1
72,20,57,17,1
72,20,63,16,1
78,30,79,40,1
72,20,63,19,1
72,20,63,20,1
78,30,78,28,1
78,30,78,33,1
72,20,69,25,1
78,30,78,34,1
72,20,69,23,1
72,20,69,21,1
78,30,78,36,1
72,20,68,23,1
72,20,68,19,1
72,20,67,23,1
72,20,67,22,1
72,20,67,21,1
78,30,78,43,1
78,30,78,53,1
72,20,65,21,1
72,20,65,18,1
78,30,79,32,1
72,20,64,21,1
72,20,64,20,1
78,30,79,37,1
72,20,64,18,1
72,20,56,37,1
72,20,56,20,1
72,20,56,16,1
72,19,77,33,1
78,30,82,23,1
71,86,86,25,1
71,74,71,82,1
71,65,87,42,1
71,64,71,63,1
78,30,82,35,1
71,64,68,62,1
78,30,82,41,1
71,63,84,56,1
71,63,78,59,1
71,63,77,66,1
78,30,83,27,1
71,63,73,56,1
78,30,83,37,1
78,30,83,38,1
78,30,83,41,1
71,63,70,63,1
71,63,64,40,1
71,63,59,47,1
78,30,84,25,1
71,63,49,55,1
72,19,71,20,1
72,20,11,40,1
72,20,55,18,1
72,20,11,54,1
72,20,54,24,1
72,20,53,23,1
72,20,53,20,1
72,20,48,52,1
72,20,48,17,1
72,20,47,25,1
72,20,45,21,1
72,20,44,26,1
78,30,81,39,1
72,20,38,17,1
72,20,36,24,1
72,20,36,23,1
72,20,34,25,1
72,20,34,21,1
72,20,34,10,1
72,20,33,8,1
72,20,32,23,1
72,20,32,7,1
72,20,31,19,1
72,20,19,34,1
72,20,13,40,1
78,30,78,26,1
78,30,77,41,1
71,40,77,42,1
72,20,85,27,1
72,21,14,37,1
72,21,13,63,1
72,21,13,40,1
72,21,13,38,1
72,21,13,37,1
78,30,71,26,1
72,21,11,40,1
72,21,10,63,1
72,20,97,24,1
72,20,90,24,1
72,20,85,25,1
78,30,77,33,1
78,30,71,27,1
72,20,83,26,1
72,20,82,24,1
72,20,79,27,1
72,20,79,26,1
72,20,79,22,1
72,20,78,25,1
72,20,78,23,1
72,20,77,21,1
72,20,76,29,1
72,21,15,43,1
72,21,17,62,1
72,21,19,34,1
72,21,19,71,1
72,21,33,10,1
78,30,70,21,1
78,30,70,22,1
72,21,32,10,1
78,30,70,27,1
72,21,32,8,1
72,21,31,26,1
72,21,31,16,1
78,30,71,23,1
72,21,29,25,1
72,21,28,25,1
72,21,27,30,1
72,21,27,28,1
72,21,27,26,1
72,21,27,25,1
72,21,25,28,1
72,21,25,27,1
72,21,25,25,1
72,21,22,31,1
72,21,21,28,1
72,21,21,27,1
72,20,76,27,1
72,20,76,23,1
78,30,71,30,1
78,30,73,40,1
78,30,74,29,1
78,30,74,36,1
78,30,74,46,1
78,30,75,36,1
78,30,75,39,1
78,30,75,51,1
78,30,76,20,1
78,30,76,24,1
72,20,73,36,1
78,30,76,30,1
72,20,73,27,1
72,20,73,24,1
72,20,73,23,1
78,30,76,36,1
78,30,76,39,1
78,30,76,41,1
78,30,76,44,1
78,30,77,24,1
72,20,72,25,1
72,20,72,24,1
72,20,72,23,1
78,30,74,28,1
78,30,73,29,1
78,30,71,32,1
78,30,73,28,1
72,20,75,34,1
72,20,75,31,1
78,30,72,24,1
72,20,75,30,1
72,20,75,29,1
78,30,72,25,1
72,20,75,27,1
72,20,75,24,1
78,30,72,26,1
78,30,72,27,1
78,30,72,30,1
78,30,72,32,1
78,30,72,39,1
72,20,75,20,1
72,20,74,36,1
72,20,74,30,1
78,30,72,40,1
78,30,73,20,1
78,30,73,23,1
78,30,73,24,1
72,20,74,23,1
71,62,60,34,1
71,61,71,60,1
71,61,69,57,1
78,31,71,28,1
78,31,67,25,1
71,41,66,46,1
71,41,66,25,1
78,31,68,24,1
78,31,68,25,1
78,31,68,27,1
71,41,64,40,1
78,31,71,22,1
78,31,71,24,1
71,41,64,38,1
71,41,63,47,1
78,30,84,35,1
71,41,63,46,1
78,31,71,29,1
78,31,72,22,1
78,31,72,23,1
78,31,72,24,1
71,41,63,45,1
78,31,72,28,1
78,31,73,23,1
78,31,73,29,1
71,41,63,42,1
78,31,67,23,1
78,31,67,20,1
71,41,67,40,1
